No, Long, Short, Vmax, Length, Len[nano],Start,End,total
212,5195.19,5195.19,437.724,2.8e-07,280,7.76e-07,1.056e-06,194,264,5348.45
213,5189.92,5189.92,437.324,2.8e-07,280,7.68e-07,1.048e-06,192,262,5311.26
214,5206.23,5206.23,439.507,2.88e-07,288,7.68e-07,1.056e-06,192,264,5386.94
215,5233.79,5233.79,439.507,2.88e-07,288,7.76e-07,1.064e-06,194,266,5532.95
216,5262.29,5262.29,438.586,2.96e-07,296,7.68e-07,1.064e-06,192,266,5582.96
217,5268.01,5268.01,440.649,2.96e-07,296,7.68e-07,1.064e-06,192,266,5540.8
218,5256.84,5256.84,440.589,2.96e-07,296,7.76e-07,1.072e-06,194,268,5588.29
219,5189.82,5189.82,435.922,2.8e-07,280,7.68e-07,1.048e-06,192,262,5350.09
220,5197.55,5197.55,438.746,2.88e-07,288,7.68e-07,1.056e-06,192,264,5319.55
221,5271.46,5271.46,440.308,3.04e-07,304,7.76e-07,1.08e-06,194,270,5615.01
222,5192.41,5192.41,436.663,2.8e-07,280,7.68e-07,1.048e-06,192,262,5355.52
223,5207.15,5207.15,439.507,2.88e-07,288,7.68e-07,1.056e-06,192,264,5347.17
224,5261.35,5261.35,439.587,2.96e-07,296,7.76e-07,1.072e-06,194,268,5589.17
225,5194.29,5194.29,438.325,2.8e-07,280,7.68e-07,1.048e-06,192,262,5321.65
226,5284.14,5284.14,440.548,3.04e-07,304,7.68e-07,1.072e-06,192,268,5582.8
227,5267.49,5267.49,437.344,2.96e-07,296,7.68e-07,1.064e-06,192,266,5589.87
228,5208.67,5208.67,439.447,2.88e-07,288,7.68e-07,1.056e-06,192,264,5348.19
229,5266.81,5266.81,438.526,2.88e-07,288,7.76e-07,1.064e-06,194,266,5621.74
230,5260.64,5260.64,440.048,2.96e-07,296,7.68e-07,1.064e-06,192,266,5539.88
231,5175.68,5175.68,436.723,2.8e-07,280,7.76e-07,1.056e-06,194,264,5304.71
232,5282.03,5282.03,441.41,3.04e-07,304,7.68e-07,1.072e-06,192,268,5572.63
233,5244.6,5244.6,438.986,2.88e-07,288,7.76e-07,1.064e-06,194,266,5545.31
234,5190.78,5190.78,438.566,2.8e-07,280,7.68e-07,1.048e-06,192,262,5320.71
235,5247.73,5247.73,439.747,2.88e-07,288,7.76e-07,1.064e-06,194,266,5550.62
236,5266.97,5266.97,440.108,2.96e-07,296,7.68e-07,1.064e-06,192,266,5571.27
237,5181.49,5181.49,438.566,2.8e-07,280,7.76e-07,1.056e-06,194,264,5327.9
238,5281.39,5281.39,439.888,3.04e-07,304,7.68e-07,1.072e-06,192,268,5592.52
239,5179.43,5179.43,438.345,2.8e-07,280,7.76e-07,1.056e-06,194,264,5328.36
240,5277.43,5277.43,439.467,3.04e-07,304,7.68e-07,1.072e-06,192,268,5580.32
241,5242.96,5242.96,440.448,2.88e-07,288,7.76e-07,1.064e-06,194,266,5564.84
242,5262.83,5262.83,439.247,2.96e-07,296,7.68e-07,1.064e-06,192,266,5557.11
243,5237.87,5237.87,440.849,2.88e-07,288,7.76e-07,1.064e-06,194,266,5573.81
244,5270.76,5270.76,438.846,2.96e-07,296,7.68e-07,1.064e-06,192,266,5586.69
245,5166.83,5166.83,439.487,2.72e-07,272,7.76e-07,1.048e-06,194,262,5338.06
246,5188.74,5188.74,435.822,2.8e-07,280,7.68e-07,1.048e-06,192,262,5354.42
247,5165.69,5165.69,439.227,2.8e-07,280,7.76e-07,1.056e-06,194,264,5342.3
248,5257.68,5257.68,438.686,3.04e-07,304,7.76e-07,1.08e-06,194,270,5594.92
249,5249.01,5249.01,439.948,2.96e-07,296,7.68e-07,1.064e-06,192,266,5516.81
250,5249.07,5249.07,440.268,2.96e-07,296,7.76e-07,1.072e-06,194,268,5583.12
251,5185.64,5185.64,436.883,2.8e-07,280,7.68e-07,1.048e-06,192,262,5328.28
252,5266.75,5266.75,439.827,2.96e-07,296,7.68e-07,1.064e-06,192,266,5556.21
253,5177.71,5177.71,438.285,2.8e-07,280,7.76e-07,1.056e-06,194,264,5317.23
254,5192.71,5192.71,437.564,2.8e-07,280,7.68e-07,1.048e-06,192,262,5320.45
255,5207.51,5207.51,439.006,2.88e-07,288,7.68e-07,1.056e-06,192,264,5358
256,5258.72,5258.72,439.166,2.96e-07,296,7.76e-07,1.072e-06,194,268,5597.1
257,5260.12,5260.12,440.008,2.96e-07,296,7.68e-07,1.064e-06,192,266,5535.9
258,5275.27,5275.27,441.43,2.96e-07,296,7.68e-07,1.064e-06,192,266,5571.21
259,5182.59,5182.59,436.883,2.8e-07,280,7.76e-07,1.056e-06,194,264,5340.76
260,5266.75,5266.75,440.008,2.96e-07,296,7.68e-07,1.064e-06,192,266,5562.64
261,5179.57,5179.57,439.167,2.8e-07,280,7.76e-07,1.056e-06,194,264,5375.27
262,5189.9,5189.9,436.443,2.8e-07,280,7.68e-07,1.048e-06,192,262,5329
263,5208.71,5208.71,439.146,2.88e-07,288,7.68e-07,1.056e-06,192,264,5388.81
264,5250.15,5250.15,441.61,2.88e-07,288,7.76e-07,1.064e-06,194,266,5579.1
265,5269.9,5269.9,437.885,2.96e-07,296,7.68e-07,1.064e-06,192,266,5568.96
266,5199.26,5199.26,438.686,2.8e-07,280,7.68e-07,1.048e-06,192,262,5349.71
267,5245.14,5245.14,440.769,2.96e-07,296,7.76e-07,1.072e-06,194,268,5547.71
268,5255.54,5255.54,438.345,2.88e-07,288,7.68e-07,1.056e-06,192,264,5531.41
269,5167.31,5167.31,439.567,2.8e-07,280,7.76e-07,1.056e-06,194,264,5359.91
270,5188.14,5188.14,436.583,2.8e-07,280,7.76e-07,1.056e-06,194,264,5338.9
271,5205.97,5205.97,438.926,2.8e-07,280,7.68e-07,1.048e-06,192,262,5391.77
272,5229.44,5229.44,439.968,2.88e-07,288,7.76e-07,1.064e-06,194,266,5514.25
273,5242.22,5242.22,437.704,2.96e-07,296,7.68e-07,1.064e-06,192,266,5512.24
274,5223.41,5223.41,440.789,2.88e-07,288,7.76e-07,1.064e-06,194,266,5534.43
275,5181.53,5181.53,435.461,2.8e-07,280,7.68e-07,1.048e-06,192,262,5309.77
276,5282.64,5282.64,440.929,3.04e-07,304,7.68e-07,1.072e-06,192,268,5573.01
277,5268.58,5268.58,437.484,2.96e-07,296,7.68e-07,1.064e-06,192,266,5583
278,5277.93,5277.93,441.45,2.96e-07,296,7.68e-07,1.064e-06,192,266,5556.63
279,5268.56,5268.56,438.646,2.96e-07,296,7.68e-07,1.064e-06,192,266,5632.49
280,5208.41,5208.41,439.507,2.88e-07,288,7.68e-07,1.056e-06,192,264,5366.92
281,5255.5,5255.5,437.264,2.96e-07,296,7.68e-07,1.064e-06,192,266,5582.7
282,5162.2,5162.2,438.966,2.72e-07,272,7.76e-07,1.048e-06,194,262,5326.52
283,5189.12,5189.12,435.762,2.8e-07,280,7.68e-07,1.048e-06,192,262,5326.32
284,5168.31,5168.31,439.086,2.72e-07,272,7.76e-07,1.048e-06,194,262,5301.28
285,5191.73,5191.73,437.224,2.8e-07,280,7.68e-07,1.048e-06,192,262,5354.7
286,5237.33,5237.33,440.368,2.88e-07,288,7.76e-07,1.064e-06,194,266,5581.38
